fpr,tpr,threshold
0.5726102941176471,0.9899699097291875,0.01255641535960632
0.5744485294117647,0.9899699097291875,0.012300857864694936
0.5762867647058824,0.9899699097291875,0.012200636445627832
0.5909926470588235,0.9899699097291875,0.01128261966643218
0.5909926470588235,0.9909729187562688,0.011207195902144243
0.59375,0.9909729187562688,0.011030772775912741
0.5955882352941176,0.9909729187562688,0.010982038752690897
0.5974264705882353,0.9909729187562688,0.010911093284559609
0.5992647058823529,0.9909729187562688,0.010905011448659376
0.6001838235294118,0.9909729187562688,0.010901713252348686
0.6020220588235294,0.9909729187562688,0.010857017923098606
0.6038602941176471,0.9909729187562688,0.010748342168885818
0.6038602941176471,0.9919759277833501,0.010528285650047911
0.6121323529411765,0.9919759277833501,0.009973049582862064
0.6139705882352942,0.9919759277833501,0.009919639766696981
0.6185661764705882,0.9919759277833501,0.00975691198991602
0.6222426470588235,0.9919759277833501,0.009610129164986323
0.625,0.9919759277833501,0.00925866134882255
0.625,0.9929789368104313,0.009078059758386006
0.6259191176470589,0.9929789368104313,0.008996217074420854
0.6295955882352942,0.9929789368104313,0.008965315269395396
0.6314338235294118,0.9929789368104313,0.008891894869887673
0.6332720588235294,0.9929789368104313,0.008814825752441245
0.6387867647058824,0.9929789368104313,0.008620868570620025
0.6387867647058824,0.9939819458375125,0.008594453286213244
0.640625,0.9939819458375125,0.00852478159444328
0.6424632352941176,0.9939819458375125,0.008498272120505912
0.6452205882352942,0.9939819458375125,0.008250127999154856
0.6488970588235294,0.9939819458375125,0.008241251373803249
0.6525735294117647,0.9939819458375125,0.007906800294768309
0.6544117647058824,0.9939819458375125,0.007874191673888057
0.6544117647058824,0.9949849548645938,0.007778518654839261
0.6617647058823529,0.9949849548645938,0.007527192914613253
0.6636029411764706,0.9949849548645938,0.00744769169489494
0.6691176470588235,0.9949849548645938,0.007207585098961039
0.6709558823529411,0.9949849548645938,0.00710961522728664
0.6727941176470589,0.9949849548645938,0.0071009218259633885
0.6746323529411765,0.9949849548645938,0.006984265662241949
0.6810661764705882,0.9949849548645938,0.006716568711553888
