task_id,target,task_weight,planned_task_duration_days,is_planned,is_cross_department,major_activity_weight,pct_of_planned_duration_elapsed,days_remaining_at_prediction,started_late,num_subtasks_as_of_prediction,subtask_completion_pct_as_of_prediction,has_subtasks_at_prediction,num_revisions_before_prediction,position_historical_overdue_rate,position_has_history,employee_active_workload_at_prediction,department_historical_overdue_rate,department_recent_overdue_rate_30d,department_has_history
a3d9fe96-a0e8-414e-8601-c5ff166bdaeb,t,0.00,4,t,f,16.00,0.25000000000000000000,3,t,0,,f,0,0.146,t,143,0.155,0.075,t
47fe2193-c59e-4e9b-8890-605ea4c60100,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.815,t,37,0.130,0.269,t
bb7e5e05-cf1b-436f-bee9-da7d0c058696,f,0.00,2,t,f,40.00,0.50000000000000000000,1,t,0,,f,0,0.019,t,53,0.057,0.038,t
97507b52-f4a1-4033-bf03-75c3910fa4dc,f,0.00,3,t,f,33.00,0.33333333333333333333,2,t,0,,f,0,0.065,t,34,0.105,0.118,t
8d329e49-435f-4ad9-945f-26af4cc29041,f,20.00,1,t,f,16.00,1.0,0,t,0,,f,0,0.317,t,74,0.317,0.422,t
fba1896c-9a9b-4d6b-b7e3-5054e52f087e,t,100.00,9,t,f,15.00,0.11111111111111111111,8,t,0,,f,0,0.881,t,62,0.647,0.654,t
cce9a9f1-cb42-444e-9d07-b7197a45381d,f,50.00,2,t,f,10.00,0.50000000000000000000,1,t,0,,f,0,0.118,t,22,0.094,0.200,t
49afe305-171e-4af2-b1a2-cea69dbce2c4,t,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.480,t,144,0.382,0.218,t
2fc2c182-714c-4133-bb84-ca1befb06f2f,t,0.00,4,t,f,10.00,0.25000000000000000000,3,f,0,,f,0,0.586,t,102,0.498,0.274,t
be81e016-6713-4cbd-92e4-64a5e365d06e,t,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.154,t,4,0.072,0.233,t
66e132a0-3f6d-4571-a427-e5b5902b6395,f,0.00,1,t,f,25.00,1.0,0,t,0,,f,0,0.202,t,55,0.258,0.071,t
d8afa45c-1519-49db-be7f-81a2045bb6d2,f,0.00,2,t,f,25.00,0.50000000000000000000,1,t,0,,f,0,0.021,t,49,0.063,0.036,t
b75a5f01-8602-406d-bfae-d0429ea657f2,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.130,t,23,0.092,0.222,t
922842b3-cc7f-46b3-a472-6cc472808de5,f,20.00,30,t,f,33.00,0.03333333333333333333,29,f,0,,f,0,0.027,t,41,0.034,0.042,t
e1b70369-4fcf-45eb-8038-f7f676f2320b,f,100.00,30,t,f,30.00,0.03333333333333333333,29,t,0,,f,0,0.242,f,12,0.242,0.242,f
e1630599-8f89-4c28-9dd8-3e0cbbb51ea9,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.113,t,78,0.103,0.093,t
fb8d557a-51d9-4685-8c18-e44f85f106c1,f,100.00,3,t,f,20.00,0.33333333333333333333,2,f,0,,f,0,0.322,t,211,0.318,0.263,t
b45f3d1d-c51b-4d9b-912c-b6571ea7686b,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.075,t,307,0.120,0.088,t
7d6140cd-193e-4649-bfa6-9a5caaa755d0,f,0.00,4,t,f,11.00,0.25000000000000000000,3,t,0,,f,0,0.242,f,0,0.242,0.242,f
e52d3328-0b0c-458f-bd20-9494a20081ca,f,0.00,1,t,f,25.00,1.0,0,t,0,,f,0,0.103,t,53,0.067,0.066,t
d97c25d4-908a-4387-a8f9-b819d1425fc3,t,0.00,3,t,f,17.00,0.33333333333333333333,2,t,0,,f,0,0.335,t,152,0.333,0.354,t
73428d19-b620-4a91-b330-cc6f69de21d1,f,0.00,0,t,f,30.00,1.0,-1,t,0,,f,0,0.195,t,41,0.196,0.137,t
623d8366-9821-497b-9d31-ad567c563c47,t,0.00,0,t,f,30.00,1.0,-1,t,0,,f,0,0.476,t,156,0.373,0.262,t
024a63b6-1c4a-4b79-be25-483929dfb6be,t,0.00,30,t,f,25.00,0.03333333333333333333,29,t,0,,f,0,0.158,t,68,0.133,0.571,t
4b2bc40e-1cec-4c30-80c4-bf3bd0d3cb7b,t,0.00,2,t,f,100.00,0.50000000000000000000,1,f,0,,f,0,0.111,t,36,0.101,0.267,t
034aaff1-4bac-4665-a6c7-10917433e237,f,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.492,t,132,0.382,0.218,t
40619eab-4f5e-41de-b6df-de168456900d,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.195,t,168,0.224,0.174,t
03289839-accd-4442-b9a3-74eba7a53292,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.370,t,117,0.371,0.325,t
c9048725-09df-48c7-901a-aec25e803992,t,0.00,2,t,f,15.00,0.50000000000000000000,1,t,0,,f,0,0.000,t,19,0.203,0.032,t
3773303f-aa18-4b8f-a0b2-e27a08100a06,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.171,t,40,0.167,0.000,t
4fb92ff4-988f-46f5-a74a-617e138d4e55,f,0.00,24,t,f,20.00,0.04166666666666666667,23,t,0,,f,0,0.231,t,90,0.269,0.750,t
3cb6d465-d97a-4a85-83bc-239399b72624,f,0.00,2,t,f,34.00,0.50000000000000000000,1,t,0,,f,0,0.452,t,50,0.444,0.409,t
6391dc9a-b5a5-47d1-8c75-76a678112100,f,0.00,4,t,f,5.00,0.25000000000000000000,3,t,0,,f,0,0.153,t,254,0.166,0.113,t
562bc478-4d54-4187-9e6f-2b42b836f3f2,t,0.00,4,t,f,3.00,0.25000000000000000000,3,t,0,,f,0,0.397,t,162,0.362,0.296,t
fe73be70-d0b5-4249-a768-0763974464fe,t,0.00,30,t,f,8.00,0.03333333333333333333,29,t,0,,f,0,0.179,t,18,0.258,0.000,t
599a523b-b9b7-45d5-b185-25aa97a13e89,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.172,t,5,0.092,0.222,t
d945eb4a-15f5-4fab-b8fd-f6c5ef7cabd5,t,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.175,t,202,0.181,0.091,t
8abed6a7-9e2e-4725-a419-dae56edfe33b,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.255,t,171,0.469,0.331,t
308d3ec6-b8c3-4da1-ae60-5a43e74074ff,f,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.147,t,86,0.159,0.296,t
2308ed79-0cd8-41dc-9332-608bf299c061,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.176,t,145,0.209,0.093,t
79270e7f-1827-423c-8cc7-fcd6ab5b13c5,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.255,t,41,0.182,0.135,t
1064ab21-fb4a-414a-bb3b-125fba0090b9,f,0.00,0,t,f,25.00,1.0,-1,t,0,,f,0,0.242,t,181,0.453,0.287,t
286e9085-f47a-4c1b-8134-ae3ad98f9410,f,0.00,4,t,f,11.00,0.25000000000000000000,3,t,0,,f,0,0.148,t,58,0.278,0.131,t
604b5449-662c-494f-b6f2-ce44f0d6130a,f,0.00,4,t,f,15.00,0.25000000000000000000,3,t,0,,f,0,0.156,t,64,0.125,0.124,t
ff30d5c7-ce54-4bf8-ae0b-5fa4f21dbefe,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.163,t,82,0.131,0.032,t
06e36f2b-17aa-476e-aa08-018d8ea73efc,f,100.00,18,t,f,60.00,0.05555555555555555556,17,f,0,,f,0,0.000,t,9,0.000,0.000,t
fb1a9718-9438-42bc-9dbb-abc6334ae87b,f,10.00,29,t,f,33.00,0.03448275862068965517,28,f,0,,f,0,0.025,t,23,0.024,0.000,t
4a435698-e410-4bd7-b4fd-76e8c1cac29d,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.204,t,118,0.216,0.056,t
c4eb4199-e940-4704-9420-cf091c0d53b8,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.345,t,64,0.365,0.173,t
c83582e4-fced-4156-877d-2b8f02f0f630,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.157,t,58,0.101,0.078,t
280badc2-d3c3-4ccc-805b-189a8c1520bf,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.100,t,35,0.087,0.118,t
8b77cc85-8606-4a65-bc52-7fa4b465a8c3,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.152,t,169,0.159,0.040,t
0bbb1dda-cad2-4040-b730-7690c41c07c9,t,20.00,0,t,f,20.00,1.0,-1,t,0,,f,0,0.302,t,68,0.642,0.740,t
9268f58c-f981-4e9b-ba46-fe4af8470e2a,f,0.00,3,t,f,50.00,0.33333333333333333333,2,t,0,,f,0,0.633,t,129,0.576,0.294,t
5c270ac4-6ee8-4999-b69e-00fe07244db7,f,0.00,2,t,f,34.00,0.50000000000000000000,1,t,0,,f,0,0.374,t,46,0.417,0.444,t
7fb27733-732f-4678-815a-bb879a0308c7,t,0.00,29,t,f,30.00,0.03448275862068965517,28,t,0,,f,0,0.452,t,46,0.444,0.311,t
a97995cc-5d7d-4393-8af8-f1f2fc5cd415,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.000,t,3,0.180,0.125,t
bd5fdedd-738f-4174-a665-8489b6525c1a,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.129,t,225,0.128,0.022,t
1f5bf45b-b412-4ab1-bfaa-542d69f472d9,f,0.00,4,t,f,6.00,0.25000000000000000000,3,t,0,,f,0,0.310,t,84,0.283,0.118,t
f1ba373c-e231-47c0-9411-054b515868f8,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.091,t,276,0.169,0.098,t
5100668c-341b-4d9c-8a7d-3634c6584db5,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.061,t,107,0.106,0.120,t
57ea63b2-ca99-4fb3-9eae-6b48f2c414f5,t,0.00,4,t,f,100.00,0.25000000000000000000,3,t,0,,f,0,0.111,t,42,0.305,0.141,t
1862b029-341e-4911-8414-431b2299341c,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.253,t,30,0.196,0.145,t
e62f5457-8e2f-4c64-a7c4-40a6016be54d,f,100.00,28,t,f,10.00,0.03571428571428571429,27,f,0,,f,0,0.000,t,0,0.522,0.625,t
50ca709b-8f1a-4823-a404-70ae633a81a9,f,0.00,0,t,f,8.00,1.0,-1,t,0,,f,0,0.492,t,145,0.373,0.267,t
de6d8252-1645-46af-af45-8ee6a975303a,f,0.00,11,t,f,25.00,0.09090909090909090909,10,t,0,,f,0,0.605,t,55,0.631,0.628,t
771f5c92-e329-4cc0-9e4b-cbf97854b7e3,t,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.456,t,186,0.352,0.247,t
51b030b2-391e-4297-84ff-36e47b7f1871,f,0.00,1,t,f,10.00,1.0,0,t,0,,f,0,0.169,t,213,0.178,0.121,t
38927b13-eac0-4805-aeb5-e29e713482c5,f,0.00,4,t,f,4.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,35,0.283,0.118,t
5d841fad-e071-4d97-8a2e-7f90b41322e3,f,0.00,0,t,f,20.00,1.0,-1,t,0,,f,0,0.333,t,3,0.240,0.324,t
80c1b96f-c4ae-4d05-adaf-d32baa3c0f9e,t,0.00,28,t,f,25.00,0.03571428571428571429,27,t,0,,f,0,0.225,t,74,0.254,0.174,t
1712fac7-2a24-4799-b81e-01dc831a7228,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.231,t,285,0.166,0.093,t
154d4959-c0fb-4fd7-b82a-f9d2fcbc164c,f,0.00,4,t,f,15.00,0.25000000000000000000,3,t,0,,f,0,0.150,t,22,0.120,0.066,t
ce3bc370-2197-4e0f-8563-77ac41c4b277,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.056,t,162,0.051,0.036,t
e8446cda-2d1b-4846-aa12-fe5c728f14f3,t,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.374,t,103,0.392,0.197,t
57494802-903c-4e76-be17-5d620b7802bc,t,0.00,0,t,f,25.00,1.0,-1,t,0,,f,0,0.326,t,195,0.323,0.300,t
db8020de-7458-4915-8b59-b54e847a512d,f,0.00,27,t,f,34.00,0.03703703703703703704,26,t,0,,f,0,0.000,t,7,0.000,0.000,t
530df19d-a485-43f2-a546-75838a724377,f,0.00,0,t,f,25.00,1.0,-1,t,0,,f,0,0.336,t,58,0.381,0.160,t
f7e628a3-cf55-4d76-909f-a5651ff7f70e,f,0.00,1,t,f,25.00,1.0,0,t,0,,f,0,0.192,t,260,0.389,0.203,t
c63584c5-51fd-440e-95a4-134ebab391c9,f,30.00,0,t,f,30.00,1.0,-1,t,0,,f,0,0.803,t,69,0.640,0.629,t
8e6bd5e5-2921-4afa-8193-d68151bff3e6,f,100.00,8,t,f,20.00,0.12500000000000000000,7,t,0,,f,0,0.054,t,98,0.054,0.061,t
75ad10ed-a6b8-4efb-b1bd-d05ab68b4d8b,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.021,t,17,0.078,0.243,t
b6b703b6-be4f-4653-aca4-5eefaed68ec8,f,0.00,10,t,f,30.00,0.10000000000000000000,9,t,0,,f,0,0.125,t,21,0.210,0.024,t
b1cf305e-5208-4582-b8b3-340e4b0d4a05,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.057,t,140,0.053,0.048,t
ede86980-3489-44de-8cc0-1837a973c7ae,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,1,0.107,0.090,t
2782a2ae-8e69-48e2-9fd3-730073dd9dc4,t,30.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.919,t,42,0.639,0.692,t
cc8607a4-5b67-44c6-abbb-934f62e7041f,f,0.00,4,t,f,50.00,0.25000000000000000000,3,t,0,,f,0,0.184,t,135,0.216,0.114,t
9bfc6c0a-0bd9-4de9-bbbe-2916ed5a9d1d,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.152,t,169,0.159,0.040,t
0ab09929-277e-4ba1-b3dc-ad577189c2ae,f,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.200,t,4,0.174,0.227,t
49c29fff-531d-4607-8a89-071945d6b4ba,t,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.649,t,118,0.607,0.451,t
355a55bc-13d1-400a-bd62-d5843d9d3aa5,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.242,f,0,0.242,0.242,f
8ccadcac-247c-41c3-b147-d1c0a8d8f12c,f,0.00,0,t,f,25.00,1.0,-1,t,0,,f,0,0.815,t,38,0.129,0.257,t
6fccf415-e72b-4a45-8642-d1f5a9ecb95d,f,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.277,t,195,0.187,0.143,t
3d812582-fa73-402b-8729-fc580110b446,f,0.00,30,t,f,15.00,0.03333333333333333333,29,t,0,,f,0,0.854,t,24,0.549,0.226,t
0310d5d0-46d7-46c5-b7f6-e31da0db34c4,t,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.440,t,34,0.115,0.038,t
bcb6ae97-d837-4c9a-99c9-31a636b1acf2,f,10.00,8,t,f,30.00,0.12500000000000000000,7,t,0,,f,0,0.789,t,76,0.629,0.577,t
a01048cf-702d-4660-96c7-e707c529bcbd,t,0.00,2,t,f,30.00,0.50000000000000000000,1,t,0,,f,0,0.632,t,61,0.456,0.285,t
a6bcd2ef-6348-4022-8945-9f2790dd577f,f,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.186,t,103,0.185,0.143,t
eb7c5792-b11c-47c3-a041-2a55c5115503,f,40.00,7,t,f,20.00,0.14285714285714285714,6,t,0,,f,0,0.242,f,1,0.000,0.000,t
1a82b3b6-c729-4a7b-a114-1f8410b7b491,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.162,t,344,0.365,0.277,t
97c39d63-e928-4a45-b943-7909ff81ecea,f,0.00,2,t,f,5.00,0.50000000000000000000,1,t,0,,f,0,0.054,t,71,0.126,0.063,t
557111e9-7325-47e4-a42f-372ee3b17a6f,f,0.00,4,t,f,70.00,0.25000000000000000000,3,t,0,,f,0,0.000,t,3,0.074,0.250,t
f0a2e8eb-fd2c-407b-a6da-0ab16db78abb,f,60.00,4,t,f,50.00,0.25000000000000000000,3,f,0,,f,0,0.056,t,26,0.054,0.000,t
3f42626f-781e-4aba-85fa-45f8c07abd04,f,0.00,3,t,f,30.00,0.33333333333333333333,2,t,0,,f,0,0.000,t,16,0.073,0.077,t
9d7512c2-d841-43b1-85a0-071d1cd1ff14,f,0.00,16,t,f,40.00,0.06250000000000000000,15,t,0,,f,0,0.111,t,17,0.283,0.857,t
0664d570-108b-42cb-9f5e-4a60b7cf6d8b,f,0.00,4,t,f,10.00,0.25000000000000000000,3,t,0,,f,0,0.815,t,37,0.130,0.269,t
6b868bc8-f289-459a-afc8-9d6a6cb07498,f,0.00,3,t,f,100.00,0.33333333333333333333,2,t,0,,f,0,0.125,t,72,0.256,0.119,t
a55ce451-7c4a-4c43-b9bd-b13a58fb55f2,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.118,t,15,0.080,0.265,t
67834cb9-5603-43e7-8e64-ecbfb26194c6,f,25.00,30,t,f,20.00,0.03333333333333333333,29,f,0,,f,0,0.242,f,2,0.242,0.242,f
5e94f831-ed50-4acf-be2a-54262f19d44c,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.095,t,286,0.168,0.092,t
484fe940-21e7-422b-bc44-5ec767f9a97a,f,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.542,t,101,0.393,0.174,t
bfc9e354-41d4-4314-87cc-6c0372d14241,f,0.00,3,t,f,34.00,0.33333333333333333333,2,f,0,,f,0,0.132,t,70,0.110,0.123,t
fb581adc-2473-4d01-846a-eb28486aa5b3,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.047,t,128,0.107,0.090,t
70d6bbc3-e8e5-4700-968f-f57d2084d8ea,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.253,t,30,0.196,0.145,t
adb1c78a-eac9-449c-934f-a7d9659d53b2,t,0.00,5,t,f,100.00,0.20000000000000000000,4,t,0,,f,0,0.381,t,249,0.377,0.592,t
0793647c-0898-449b-a64d-78724c3efe84,f,0.00,4,t,f,25.00,0.25000000000000000000,3,t,0,,f,0,0.146,t,239,0.175,0.121,t
95ac5ce8-4bb6-45d1-afdd-901559eaa8fd,f,100.00,6,t,f,25.00,0.16666666666666666667,5,t,0,,f,0,0.050,t,94,0.050,0.000,t
ac99f5a2-f6d9-4120-9d8b-1e92599a5b47,f,0.00,0,t,f,100.00,1.0,-1,t,0,,f,0,0.078,t,93,0.057,0.033,t
127a35ba-2a14-4ce9-85a1-d9f7be881cfa,f,0.00,4,t,f,17.00,0.25000000000000000000,3,t,0,,f,0,0.114,t,22,0.046,0.032,t
9b744410-fdd0-4004-a215-f4097dd0b587,f,0.00,30,t,f,33.00,0.03333333333333333333,29,t,0,,f,0,0.242,f,5,0.569,0.587,t
847cda41-6498-450b-a0df-a8c5811c9891,f,100.00,14,t,f,12.00,0.07142857142857142857,13,t,0,,f,0,0.053,t,97,0.053,0.042,t
ce7d98bb-f5a3-4b31-ae1a-2aa96dcefee5,t,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.478,t,156,0.373,0.266,t
021fcc71-6304-4f98-891a-52d7ea93bfdb,f,100.00,30,t,f,19.00,0.03333333333333333333,29,t,0,,f,0,0.000,t,12,0.073,0.073,t
0d0e0ad5-a70f-40be-8c1b-58ab98cb14a6,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.038,t,49,0.091,0.101,t
60f7d9da-9630-45a6-adf8-639ab323f272,f,25.00,3,t,f,11.00,0.33333333333333333333,2,t,0,,f,0,0.341,t,128,0.341,0.360,t
d5f23305-6b05-497d-8247-c7bf20f8f68d,f,70.00,8,t,f,50.00,0.12500000000000000000,7,t,0,,f,0,0.087,t,14,0.087,0.087,t
118d0991-b906-4255-8ffb-636b252aed84,f,25.00,5,t,f,25.00,0.20000000000000000000,4,f,0,,f,0,0.083,t,4,0.091,0.102,t
02e8dbfb-f1d7-4449-a3d1-c56db71ee824,f,70.00,10,t,f,50.00,0.10000000000000000000,9,t,0,,f,0,0.342,t,175,0.340,0.343,t
5fd56d20-f34c-4166-b2fa-2c7992a2a139,f,0.00,1,t,f,34.00,1.0,0,t,0,,f,0,0.349,t,54,0.393,0.227,t
eea176b7-c311-481a-85f2-62fa81fc1232,t,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.364,t,11,0.222,0.064,t
c1ad867e-75d2-4316-b226-de7c37bb0cdd,f,100.00,27,t,f,50.00,0.03703703703703703704,26,t,0,,f,0,0.242,f,0,0.242,0.242,f
ad4f9882-7dd6-40f0-b79f-dc50295bd391,f,50.00,2,t,f,25.00,0.50000000000000000000,1,t,0,,f,0,0.053,t,97,0.053,0.063,t
6cdb98f4-ebb6-4bd6-8865-fe91a76a8f8d,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.200,t,39,0.155,0.075,t
77602e92-e416-4b98-b21e-0290f33ce28c,f,0.00,0,t,f,33.00,1.0,-1,t,0,,f,0,0.448,t,52,0.523,0.221,t
f0f75ad8-04f4-4592-a0f2-d470f2b07f67,f,0.00,0,t,f,50.00,1.0,-1,t,0,,f,0,0.545,t,101,0.394,0.174,t
dcca85ee-1ea1-417a-a8c4-a576fb6e14b0,f,0.00,2,t,f,40.00,0.50000000000000000000,1,t,0,,f,0,0.580,t,85,0.479,0.283,t
493470e7-929f-4f35-ae13-269c2132bce7,t,0.00,4,t,f,30.00,0.25000000000000000000,3,t,0,,f,0,0.156,t,369,0.352,0.247,t
fbf55321-6c2e-46a6-872f-20ff19be4024,f,0.00,4,t,f,8.00,0.25000000000000000000,3,t,0,,f,0,0.250,t,5,0.225,0.143,t
4e37d06f-eac9-4a76-9e73-eaf08557c533,f,100.00,30,t,f,33.00,0.03333333333333333333,29,f,0,,f,0,0.242,f,14,0.242,0.242,f
b2855063-d7ae-4c86-abfa-908066f7cc5e,f,0.00,3,t,f,32.00,0.33333333333333333333,2,t,0,,f,0,0.524,t,10,0.247,0.000,t
b24efe0b-9bb9-4ee9-b9c9-7e7df0374f2c,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.157,t,83,0.128,0.022,t
1e5d18b5-c11c-4800-82bb-dbdf82994404,f,0.00,0,t,f,7.00,1.0,-1,t,0,,f,0,0.511,t,124,0.389,0.204,t
1ea053d3-4c5d-4d6b-84f6-2fb15480ac6d,f,0.00,2,t,f,30.00,0.50000000000000000000,1,t,0,,f,0,0.370,t,73,0.446,0.290,t
57e881fa-7849-4738-b1eb-4e2fa0b0dfcd,f,30.00,29,t,f,20.00,0.03448275862068965517,28,f,0,,f,0,0.025,t,23,0.024,0.000,t
cf492996-bf68-43f3-9be7-e540eafd2b71,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.135,t,109,0.218,0.103,t
230de9ee-eeca-421d-87ac-933f8dfe5ff1,t,0.00,30,t,f,33.00,0.03333333333333333333,29,t,0,,f,0,0.696,t,108,0.641,0.706,t
6cd4e13b-a15f-4b2a-9771-29c15a0b74e4,t,0.00,11,t,f,50.00,0.09090909090909090909,10,t,0,,f,0,0.059,t,25,0.367,0.210,t
77d07afc-49f4-478a-aa48-78c21801be44,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.242,f,0,0.242,0.242,f
059a4397-7bce-4dc3-ab3c-14c11475d0ac,f,50.00,9,t,f,20.00,0.11111111111111111111,8,f,0,,f,0,0.052,t,101,0.052,0.061,t
285883c8-c133-4c6d-8914-081fbd84bf2b,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.176,t,129,0.182,0.135,t
c2d62f1c-f0b5-41c4-b462-dfcebb243338,t,0.00,4,t,f,20.00,0.25000000000000000000,3,t,0,,f,0,0.390,t,95,0.286,0.288,t
cf59e96a-308b-49df-ac08-53fae594e222,f,0.00,0,t,f,50.00,1.0,-1,t,1,0.00,t,0,0.094,t,301,0.167,0.108,t
62d11e76-721a-45f0-9ca5-44ba253aa48f,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.186,t,50,0.108,0.170,t
2c7c9176-cc3b-438f-b813-9f741fb8390a,f,0.00,4,t,f,34.00,0.25000000000000000000,3,t,0,,f,0,0.122,t,132,0.107,0.105,t
4af0dc8a-28be-4973-a1be-95f951e71640,t,0.00,17,t,f,40.00,0.05882352941176470588,16,t,0,,f,0,0.807,t,34,0.520,0.229,t
13fefb72-663f-4b9a-a922-fb696335a912,f,0.00,0,t,f,25.00,1.0,-1,t,0,,f,0,0.286,t,3,0.286,0.500,t
28d1238d-712d-4b68-b569-b713c2bfce07,f,100.00,11,t,f,10.00,0.09090909090909090909,10,t,0,,f,0,0.073,t,49,0.063,0.115,t
14808d0f-f162-4e78-b422-076a6d005e78,f,0.00,4,t,f,5.00,0.25000000000000000000,3,t,0,,f,0,0.156,t,241,0.166,0.093,t
31d5ead1-a6fa-4e35-8908-9ed7aca13ecb,t,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.065,t,27,0.152,0.127,t
184674ad-1ea9-416d-b3f6-67d2f511dca3,f,33.00,8,t,f,50.00,0.12500000000000000000,7,f,0,,f,0,0.048,t,32,0.047,0.067,t
3ba41a50-00ae-4d59-b9ce-9adc0f818782,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.514,t,118,0.392,0.197,t
76cc0f5e-6b2d-41cc-9017-258013ce6842,f,0.00,4,t,f,33.00,0.25000000000000000000,3,t,0,,f,0,0.051,t,114,0.103,0.093,t
9df94a69-2a5c-4cea-874a-3218d14ad43c,f,25.00,30,t,f,20.00,0.03333333333333333333,29,f,0,,f,0,0.242,f,4,0.242,0.242,f
7bffef63-77b3-46eb-9622-63c5fe7b60cc,t,20.00,6,t,f,60.00,0.16666666666666666667,5,t,0,,f,0,0.857,t,15,0.491,0.551,t
cf2faf04-06c5-4eb1-a516-639b676b4837,t,0.00,30,t,f,13.00,0.03333333333333333333,29,t,0,,f,0,0.292,t,101,0.291,0.135,t
4bb1dae6-2f83-46a1-85d5-92749d4866c0,t,0.00,2,t,f,100.00,0.50000000000000000000,1,t,0,,f,0,0.069,t,118,0.088,0.323,t
02d4949c-22da-41ae-9458-cd92426b149d,f,0.00,4,t,f,40.00,0.25000000000000000000,3,t,0,,f,0,0.154,t,217,0.188,0.169,t
e620520b-f53d-46de-8a45-6682bf13e002,f,0.00,2,t,f,15.00,0.50000000000000000000,1,t,0,,f,0,0.409,t,54,0.447,0.667,t
9b730b59-3e9e-46b5-975d-9cead9023415,f,0.00,0,t,f,5.00,1.0,-1,t,0,,f,0,0.160,t,318,0.367,0.279,t
5d0d2966-a8a9-41ec-b558-b3c42be258c3,f,30.00,29,t,f,16.00,0.03448275862068965517,28,t,0,,f,0,0.000,t,14,0.067,0.038,t
