id,calculated_overdue,status_encoded,approval_status_encoded,lead_approval_status_encoded,ma_status_encoded,ma_approval_status_encoded,planned_duration,creation_to_planned_start,created_dow,created_is_weekend,created_is_friday,created_month,created_quarter,is_planned,risk_mapping,wl_high,wl_low,wl_mid,is_cross_dept,cross_dept_pair_exists,num_ma_revisions,kpi_is_overdue_flag,kpi_status_ordinal,num_kpi_revisions,has_kpi_challenge,num_kpi_challenges,has_kpi_potential_challenge,num_kpi_potential_challenges,kpi_comment_count,ma_comment_count,dept_past_overdue_rate,dept_avg_revisions,emp_past_overdue_rate,pos_past_overdue_rate,position_id_encoded
a6f69a6e-697d-4311-8598-c43050fd61ed,0,2.0,0,2.0,2.0,2,30,-118,0,0,0,4,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.20771628994544036,0.25,0.25
eb8227a0-ccee-4867-809c-748e5d8955c8,0,2.0,0,2.0,2.0,2,30,-118,0,0,0,4,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.22981366459627328,0.22981366459627328,0.22981366459627328
0d19373c-9127-41df-b651-e8753106b158,0,2.0,0,2.0,2.0,2,30,-118,0,0,0,4,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.22981366459627328,0.22981366459627328,0.22981366459627328
4085e2d7-7f4d-4cc1-a2fe-352e95ca7bdb,0,2.0,0,2.0,2.0,2,30,-118,0,0,0,4,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.15834767641996558,1.4337349397590362,0.22981366459627328,0.22981366459627328,0.22981366459627328
d180560b-17ce-4e7f-9599-dc59826925ce,0,2.0,0,2.0,2.0,2,4,1,1,0,0,6,2,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.1408695652173913,5.620869565217391,0.20771628994544036,0.20421736830171566,0.13704819277108435
4140da2c-64fa-43a3-85e6-8d26be3e3160,0,2.0,0,2.0,2.0,2,4,-8,0,0,0,9,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.16899441340782123,1.5675046554934824,0.18137847642079807,0.17191283292978207,0.17191283292978207
b3265ec9-3397-48ca-9c26-1594098fd8bf,0,2.0,0,2.0,2.0,2,0,-9,1,0,0,9,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,2,0,0.03474903474903475,0.0,0.2849740932642487,0.04597701149425287,0.04597701149425287
17c8d606-aa68-4518-9476-16bf0cbd1c7c,0,2.0,0,2.0,2.0,2,4,52,3,0,0,7,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.1953125,0.8359375,0.17159763313609466,0.17159763313609466,0.17159763313609466
c4678114-31e8-4418-b512-e43abb22980a,0,2.0,0,2.0,2.0,0,1,-3,2,0,0,10,4,1,6.0,False,False,True,0,0,0,0,2,0,0,0,0,0,2,0,0.15469146238377007,1.9543533389687235,0.19626168224299065,0.19626168224299065,0.19626168224299065
f95edb68-033c-470d-aea6-5bf8e544be69,0,2.0,0,2.0,2.0,2,4,27,0,0,0,10,4,1,6.0,False,True,False,0,0,0,0,2,0,0,0,0,0,0,0,0.20941176470588235,2.0205882352941176,0.2809611829944547,0.26229508196721313,0.26229508196721313
304935e8-b45f-478c-be99-248e6c788a6d,0,2.0,0,2.0,2.0,0,0,-7,0,0,0,9,3,1,6.0,True,False,False,0,0,0,0,2,0,0,0,0,0,0,0,0.22522522522522523,0.8738738738738738,0.2849740932642487,0.2564102564102564,0.2564102564102564
