id,calculated_overdue,target_source,planned_duration,creation_to_planned_start,created_dow,created_is_weekend,created_is_friday,created_month,created_quarter,is_planned,risk_mapping,is_cross_dept,cross_dept_pair_exists,dept_past_overdue_rate,dept_avg_revisions,emp_past_overdue_rate,pos_past_overdue_rate,status_encoded,approval_status_encoded,lead_approval_status_encoded,ma_status_encoded,ma_approval_status_encoded,num_ma_revisions,kpi_is_overdue_flag,kpi_status_ordinal,num_kpi_revisions,num_revisions,revision_frequency,revision_recency,num_subtasks,has_subtasks,subtask_completion_pct,subtask_overdue_rate,task_comment_count,avg_sub_status_changes
7895f612-5731-4b1e-85dd-3e150cf4b2fd,1,actual_end_date,1,-1,3,0,0,2,1,1,6.0,0,0,0.0,3.0,0.4090909090909091,0.0,2,0,2,2,2,1,0,1,1,0,0.0,158.0,0,0,0.0,0.0,0,0.0
7c3ac153-0c61-44f2-ab69-6aba9d3f1356,0,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.39354187689202824,0.6185671039354188,0.5020746887966805,0.5020746887966805,2,0,2,2,2,0,0,1,0,0,0.0,160.0,0,0,0.0,0.0,0,0.0
09394f9c-db9c-47ea-a1fa-f638a3b22b83,0,updated_date,0,-1,2,0,0,5,2,1,6.0,0,0,0.975,0.0,0.9166666666666666,0.9871794871794872,2,0,2,2,2,0,0,1,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0
31a65818-3683-4184-9070-6cbce5311177,0,actual_end_date,4,-5,4,0,1,2,1,0,6.0,0,0,0.477326968973747,0.522673031026253,0.48698884758364314,0.48698884758364314,2,0,2,2,2,0,0,1,1,0,0.0,150.0,0,0,0.0,0.0,0,0.0
d6f1d580-78e5-4e57-bf36-d0a1b154cefe,0,actual_end_date,4,3,3,0,0,2,1,1,6.0,0,0,0.5127582017010935,1.0072904009720536,0.19148936170212766,0.19148936170212766,2,0,2,2,2,0,0,1,0,0,0.0,137.0,0,0,0.0,0.0,0,0.0
f0acf41c-0c53-44da-bb4f-87c0adca59fb,1,open_task,4,-3,2,0,0,2,1,0,0.0,0,0,0.6666666666666666,3.8333333333333335,0.742014742014742,0.6666666666666666,0,0,2,0,2,5,0,1,4,0,0.0,152.0,0,0,0.0,0.0,0,0.0
27acd093-64b2-4465-a6da-5d5433e8b722,1,history_completion,4,-2,1,0,0,2,1,0,0.0,0,0,0.5271565495207667,3.319488817891374,0.5877957658779577,0.4780856423173804,2,0,2,2,2,0,0,1,0,0,0.0,160.0,0,0,0.0,0.0,0,0.0
3ec65648-fbb0-412a-960e-453ecf56b43b,0,status_based,4,-5,4,0,1,4,2,0,0.0,0,0,0.3848439821693908,1.534918276374443,0.46296296296296297,0.46296296296296297,4,0,2,2,0,2,0,0,2,0,0.0,94.0,0,0,0.0,0.0,0,0.0
7fab5b90-27ea-4376-b697-586f41d3da68,0,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.5216049382716049,0.9351851851851852,0.3548387096774194,0.3780487804878049,2,0,2,2,2,0,0,1,2,0,0.0,132.0,0,0,0.0,0.0,0,0.0
0c0e9bc9-e13d-4bf3-8ec4-d5613f1f2c77,0,actual_end_date,0,-1,3,0,0,1,1,1,6.0,0,0,0.21428571428571427,4.928571428571429,0.5442307692307692,0.21428571428571427,2,0,2,2,2,3,0,1,0,0,0.0,165.0,0,0,0.0,0.0,0,0.0
f70da879-48c2-499b-ab62-d22d84814959,0,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.40498812351543945,0.035629453681710214,0.2803347280334728,0.2803347280334728,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
a754f00d-c918-4391-8636-d58f0d127fee,0,actual_end_date,4,2,4,0,1,2,1,1,6.0,0,0,0.5907612231620039,0.5777488614183475,0.25,0.25,2,0,2,2,2,2,0,0,1,0,0.0,150.0,0,0,0.0,0.0,0,0.0
122db28b-4082-482c-b866-b3498415b78a,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.38455827765404604,1.5352635486265775,0.46153846153846156,0.46153846153846156,2,0,2,2,0,2,0,0,2,0,0.0,94.0,0,0,0.0,0.0,0,0.0
bd6dcede-1605-4fbb-8357-6c8c10e9b38f,0,actual_end_date,4,-4,3,0,0,2,1,0,6.0,1,1,0.5443213296398892,0.590027700831025,0.125,0.125,2,0,2,2,2,1,0,1,0,0,0.0,158.0,0,0,0.0,0.0,0,0.0
a3a43fd9-a9f0-49bb-b395-e29b2508b3ea,0,actual_end_date,5,-2,1,0,0,2,1,0,6.0,0,0,0.39314516129032256,0.6209677419354839,0.5,0.5,2,0,2,2,0,1,0,1,5,0,0.0,160.0,0,0,0.0,0.0,0,0.0
0d3e56c0-5d25-4716-bd7f-95a221cb5593,0,actual_end_date,4,3,3,0,0,2,1,1,6.0,0,0,0.5121359223300971,1.0133495145631068,0.27419354838709675,0.27419354838709675,2,0,2,2,2,2,0,0,7,0,0.0,137.0,0,0,0.0,0.0,0,0.0
97369d94-ab04-44d9-b34a-14d501116f84,0,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.52,0.9446153846153846,0.5,0.558252427184466,2,0,2,2,2,3,0,1,0,0,0.0,132.0,0,0,0.0,0.0,0,0.0
8b45d413-b00f-4b5b-8536-00eabeadd70d,1,open_task,4,-3,2,0,0,2,1,0,0.0,0,0,0.6923076923076923,3.6923076923076925,0.7426470588235294,0.6923076923076923,0,0,2,0,2,1,0,0,1,0,0.0,152.0,0,0,0.0,0.0,0,0.0
dc79c58f-6da5-4619-8858-49131046e844,0,history_completion,3,-1,1,0,0,3,1,1,0.0,0,0,0.4449877750611247,4.618581907090465,0.5439377085650723,0.4780856423173804,2,0,2,2,2,15,0,1,31,0,0.0,118.0,0,0,0.0,0.0,0,0.0
9b14df4b-69a8-40e5-9f5e-c66044d00162,0,actual_end_date,0,-1,3,0,0,1,1,1,6.0,0,0,0.5606060606060606,1.9015151515151516,0.603448275862069,0.4780856423173804,2,0,2,2,2,5,0,1,0,0,0.0,165.0,0,0,0.0,0.0,0,0.0
666a8808-c14a-4823-8a01-821f0a3ab269,0,actual_end_date,4,-1,0,0,0,1,1,1,6.0,0,0,0.4045077105575326,0.04151838671411625,0.2791666666666667,0.2791666666666667,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
68e28305-1b27-4d42-afe2-97ab731442a4,0,actual_end_date,4,2,4,0,1,2,1,1,6.0,0,0,0.47619047619047616,0.5285714285714286,0.48518518518518516,0.48518518518518516,2,0,2,2,0,14,0,0,7,0,0.0,150.0,0,0,0.0,0.0,0,0.0
00b960cf-c106-4625-b529-561e135e415b,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.38427299703264095,1.5363501483679525,0.4601226993865031,0.4601226993865031,2,0,2,1,0,2,0,0,2,0,0.0,94.0,0,0,0.0,0.0,0,0.0
f29f50f3-db67-405d-984c-3a6eeafa0a9a,0,history_completion,4,-4,3,0,0,2,1,0,0.0,0,0,0.5107692307692308,3.4984615384615383,0.5803680981595092,0.4780856423173804,2,0,2,2,2,4,0,1,67,0,0.0,158.0,0,0,0.0,0.0,0,0.0
72e69fc6-adba-4d16-9ec3-602c94341113,1,open_task,1,-1,1,0,0,3,1,1,0.0,0,0,0.45153061224489793,4.395408163265306,0.5487528344671202,0.4780856423173804,0,0,2,1,2,5,0,1,19,0,0.0,132.0,0,0,0.0,0.0,0,0.0
21c895be-adf9-46f5-8ce3-cd175870d0fc,0,actual_end_date,4,-3,2,0,0,2,1,0,6.0,0,0,0.5993333333333334,0.48933333333333334,0.5531400966183575,0.5531400966183575,2,0,2,2,2,1,0,0,6,0,0.0,152.0,0,0,0.0,0.0,0,0.0
8a1fe943-8fe1-42a6-80a2-b9612dcd174c,0,status_based,4,19,1,0,0,2,1,0,0.0,0,0,0.39274924471299094,0.6253776435045317,0.49794238683127573,0.49794238683127573,3,0,2,2,0,3,0,1,5,0,0.0,160.0,0,0,0.0,0.0,0,0.0
7c414e89-e6a9-4f7d-a800-fc679acadbda,0,actual_end_date,3,-1,1,0,0,3,1,1,6.0,1,1,0.38870431893687707,1.2375415282392026,0.32707774798927614,0.32710280373831774,2,0,2,2,0,20,0,1,7,0,0.0,118.0,0,0,0.0,0.0,0,0.0
45fb967f-2170-4d60-b853-8022838600b2,0,status_based,1,-1,1,0,0,3,1,1,0.0,0,0,0.5091863517060368,0.8162729658792651,0.8048780487804879,0.8157894736842105,4,0,2,1,2,5,0,1,19,0,0.0,132.0,0,0,0.0,0.0,0,0.0
b1e469f5-b7d1-4e7d-bc00-5729474934a7,0,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4035502958579882,0.05088757396449704,0.3288590604026846,0.3288590604026846,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
fe50baf1-7088-4550-8312-1ec700e0661f,0,actual_end_date,2,-2,3,0,0,1,1,0,6.0,0,0,0.2,4.866666666666667,0.5431861804222649,0.2,2,0,2,2,2,5,0,0,3,0,0.0,165.0,0,0,0.0,0.0,0,0.0
97bf853b-0cc6-4496-a8fe-cd47e19d8bfd,0,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4040284360189573,0.04739336492890995,0.5963855421686747,0.5963855421686747,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
28cc8476-1a61-4730-8668-d5e5f479367a,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3839881393624907,1.5374351371386212,0.45871559633027525,0.45871559633027525,2,0,2,2,0,2,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
ea55d5c8-3c43-4cb7-bfe2-19ab43c1046a,0,status_based,4,-3,2,0,0,2,1,0,0.0,0,0,0.7142857142857143,3.5714285714285716,0.7432762836185819,0.7142857142857143,3,0,2,0,2,1,0,0,1,0,0.0,152.0,0,0,0.0,0.0,0,0.0
992cc957-3849-4464-a4b2-544cf1fadab9,0,status_based,4,-2,1,0,0,3,1,0,6.0,0,0,0.44390243902439025,4.631707317073171,0.5433333333333333,0.4780856423173804,4,0,2,2,2,1,0,0,1,0,0.0,118.0,0,0,0.0,0.0,0,0.0
caa197e7-0caa-4527-82d5-ef4bf7bdb93e,0,actual_end_date,1,-1,1,0,0,3,1,1,6.0,0,0,0.5078534031413613,0.8219895287958116,0.47619047619047616,0.47619047619047616,2,0,2,1,2,9,0,1,19,0,0.0,132.0,0,0,0.0,0.0,0,0.0
ebdc3a0b-549c-4314-8e22-26d04d0b1337,0,actual_end_date,4,-4,3,0,0,2,1,0,6.0,0,0,0.6035064059339177,0.45043830074173974,0.5682382133995038,0.5682382133995038,2,0,2,2,2,5,0,1,67,0,0.0,158.0,0,0,0.0,0.0,0,0.0
51d0da32-d30e-40ad-8083-f83ff9ffa39b,0,actual_end_date,4,2,4,0,1,2,1,0,6.0,0,0,0.4750593824228028,0.5344418052256532,0.47474747474747475,0.47474747474747475,2,0,2,2,0,16,0,0,7,0,0.0,150.0,0,0,0.0,0.0,0,0.0
5995a222-13ea-4529-8860-a8600fa2012d,0,status_based,4,-2,1,0,0,3,1,0,0.0,0,0,0.3880597014925373,1.2437810945273633,0.4034090909090909,0.35802469135802467,4,0,2,2,2,1,0,0,1,0,0.0,118.0,0,0,0.0,0.0,0,0.0
5ebf78f9-f85a-4d6d-958d-04127c0d176b,0,status_based,4,-2,1,0,0,3,1,0,0.0,0,0,0.3883817427385892,1.24149377593361,0.48089171974522293,0.3473684210526316,4,0,2,2,2,1,0,0,1,0,0.0,118.0,0,0,0.0,0.0,0,0.0
316e452f-18d3-46e2-b5a8-8b66c0843251,0,actual_end_date,4,3,3,0,0,2,1,1,6.0,0,0,0.5108958837772397,1.0217917675544794,0.265625,0.265625,2,0,2,2,2,3,0,0,2,0,0.0,137.0,0,0,0.0,0.0,0,0.0
84854490-fb77-4e81-a97e-7fd07129c914,0,status_based,4,19,1,0,0,2,1,0,0.0,0,0,0.39235412474849096,0.6317907444668008,0.4959016393442623,0.4959016393442623,3,0,2,2,0,4,0,1,5,0,0.0,160.0,0,0,0.0,0.0,0,0.0
cb31265a-4638-44a5-ac4f-e62e6f696152,0,actual_end_date,1,-1,3,0,0,1,1,1,6.0,0,0,0.4,5.2,0.31086142322097376,0.4,2,0,2,2,2,1,0,0,1,0,0.0,165.0,0,0,0.0,0.0,0,0.0
be56b639-341c-442f-9c1a-09af429a7527,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3837037037037037,1.5385185185185184,0.4573170731707317,0.4573170731707317,2,0,2,1,0,2,0,0,2,0,0.0,94.0,0,0,0.0,0.0,0,0.0
05896d16-eefd-4cda-9899-25082333ded7,0,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.5198776758409785,0.963302752293578,0.49829351535836175,0.5555555555555556,2,0,2,2,2,0,0,1,9,0,0.0,132.0,0,0,0.0,0.0,0,0.0
177ac8f2-8b46-47a7-828a-d329107df76b,0,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4025974025974026,0.05785123966942149,0.32666666666666666,0.32666666666666666,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
3613bd4d-0bbe-4c1d-b262-e6442651e78b,0,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4030732860520095,0.054373522458628844,0.592814371257485,0.592814371257485,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
40b9bbef-5c3f-4517-adb0-be36d7dbf7ca,1,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4016489988221437,0.0624263839811543,0.5892857142857143,0.5892857142857143,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
efcd3137-adb1-4b8a-9992-e5a94cdebd5b,0,status_based,5,-1,0,0,0,1,1,1,0.0,0,0,0.40212264150943394,0.06132075471698113,0.32450331125827814,0.32450331125827814,3,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
c03fa02e-683c-4750-821d-1f498edd5d9b,0,actual_end_date,4,-4,3,0,0,2,1,0,6.0,1,1,0.6030997304582211,0.45417789757412397,0.5668316831683168,0.5668316831683168,2,0,2,2,2,1,0,0,5,0,0.0,158.0,0,0,0.0,0.0,0,0.0
fddf538e-430f-4861-9d7f-25a778955120,0,actual_end_date,4,2,4,0,1,2,1,1,6.0,0,0,0.5903771131339401,0.5799739921976593,0.5463182897862233,0.5463182897862233,2,0,2,2,2,1,0,0,1,0,0.0,150.0,0,0,0.0,0.0,0,0.0
a223abfa-8266-44d0-b9ba-7d15b30328ef,0,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.392570281124498,0.642570281124498,0.39285714285714285,0.375,2,0,2,2,0,1,0,1,5,0,0.0,160.0,0,0,0.0,0.0,0,0.0
34f90074-eb08-4170-8955-a159b24cd01c,0,status_based,4,4,2,0,0,2,1,1,0.0,0,0,0.6666666666666666,3.533333333333333,0.7414634146341463,0.6666666666666666,3,0,2,0,2,2,0,0,1,0,0.0,152.0,0,0,0.0,0.0,0,0.0
025aa9ef-2c9b-4caf-82cf-5adb25cf601a,1,actual_end_date,4,-2,1,0,0,3,1,0,6.0,0,0,0.3877381938690969,1.2460646230323116,0.4011299435028249,0.35365853658536583,2,0,2,2,2,1,0,1,4,0,0.0,118.0,0,0,0.0,0.0,0,0.0
399c6992-c12e-4916-82d9-c440641d3d1e,1,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.39195979899497485,0.6381909547738693,0.3225806451612903,0.32196969696969696,2,0,2,2,0,1,0,1,5,0,0.0,160.0,0,0,0.0,0.0,0,0.0
e8028212-f688-41ff-80ef-4b35f8278d10,0,actual_end_date,5,-4,3,0,0,2,1,0,6.0,0,0,0.5102781136638452,1.0314389359129383,1.0,1.0,2,0,2,2,2,9,0,1,24,0,0.0,137.0,0,0,0.0,0.0,0,0.0
db2580db-d393-480d-ab7b-cb41de6ad2d1,1,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.5184049079754601,0.9539877300613497,0.3525641025641026,0.37349397590361444,2,0,2,2,2,0,0,1,9,0,0.0,132.0,0,0,0.0,0.0,0,0.0
c0471bff-7ffd-4627-923a-3332f226e46c,0,status_based,1,-1,3,0,0,1,1,1,0.0,0,0,0.36363636363636365,5.181818181818182,0.30970149253731344,0.36363636363636365,4,0,2,0,2,0,0,1,0,0,0.0,165.0,0,0,0.0,0.0,0,0.0
ddeb467b-d8b6-4ee7-aa39-49f2862881b7,0,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4023529411764706,0.06588235294117648,0.3223684210526316,0.3223684210526316,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
b4cbe7dd-4b47-4809-a5a7-0159f5cc0d60,0,actual_end_date,4,-2,1,0,0,2,1,0,6.0,1,1,0.3921765295887663,0.645937813440321,0.49387755102040815,0.49387755102040815,2,0,2,2,0,0,0,0,30,0,0.0,160.0,0,0,0.0,0.0,0,0.0
fc9f2f67-f451-48d5-8c9c-3b9eaf7afb0e,0,actual_end_date,3,6,1,0,0,3,1,1,6.0,0,0,0.21052631578947367,4.447368421052632,0.2988165680473373,0.21052631578947367,2,0,2,2,2,1,0,0,2,0,0.0,132.0,0,0,0.0,0.0,0,0.0
6ab982c2-6200-4e73-82d0-add00ae29004,1,actual_end_date,4,-3,2,0,0,2,1,0,6.0,0,0,0.625,3.4375,0.7396593673965937,0.625,2,0,2,1,2,1,0,0,1,0,0.0,152.0,0,0,0.0,0.0,0,0.0
e753827c-e62e-4d36-bf72-6badf14892d3,1,actual_end_date,4,2,4,0,1,2,1,1,6.0,0,0,0.589993502274204,0.5847953216374269,0.5244755244755245,0.5244755244755245,2,0,2,2,2,8,0,0,1,0,0.0,150.0,0,0,0.0,0.0,0,0.0
b195f2ca-957b-4c9f-8327-55d06fb1c95a,1,actual_end_date,4,-2,1,0,0,3,1,0,6.0,0,0,0.3882450331125828,1.2491721854304636,0.4044943820224719,0.3614457831325301,2,0,2,2,0,8,0,1,17,0,0.0,118.0,0,0,0.0,0.0,0,0.0
fd1ad92f-f963-4344-a497-c8103dcd67f7,0,actual_end_date,4,-4,3,0,0,2,1,0,6.0,0,0,0.5096618357487923,1.035024154589372,0.8,0.8,2,0,2,2,2,10,0,1,24,0,0.0,137.0,0,0,0.0,0.0,0,0.0
76b0236d-2103-4d70-bce7-bc5cde77e2b1,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.38341968911917096,1.53960029607698,0.45592705167173253,0.45592705167173253,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
cf3b4542-539d-46f7-a1f5-1026e6c0a3e9,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.38330871491875923,1.5443131462333826,0.37623762376237624,0.33,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
4bff629f-f5ff-4060-b198-84bfc7f8cfe9,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3835920177383592,1.5424981522542498,0.4410958904109589,0.319672131147541,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
6c0ce6e3-8bfb-4390-8ccd-59f67c62d14e,1,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3831360946745562,1.540680473372781,0.4264705882352941,0.4122137404580153,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
1f5be94b-7e0f-4597-8488-77a65ac65cc1,1,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4018801410105758,0.06933019976498238,0.3202614379084967,0.3202614379084967,2,0,2,2,2,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
6e7db6af-51dd-4fe0-a539-875ff5981f63,0,actual_end_date,1,-1,3,0,0,1,1,1,6.0,0,0,0.3333333333333333,4.916666666666667,0.30855018587360594,0.3333333333333333,2,0,2,2,2,3,0,0,2,0,0.0,165.0,0,0,0.0,0.0,0,0.0
ed526dcd-2a04-49e4-97dc-79d0410f393a,0,actual_end_date,4,2,4,0,1,2,1,1,6.0,0,0,0.5902597402597403,0.587012987012987,0.5450236966824644,0.5450236966824644,2,0,2,2,2,17,0,1,15,0,0.0,150.0,0,0,0.0,0.0,0,0.0
14dc9d85-f889-4c6f-bdba-ab2a177aa6b1,0,actual_end_date,4,-2,1,0,0,3,1,0,6.0,0,0,0.38875103391232424,1.2522746071133168,0.375,0.375,2,0,2,2,0,2,0,1,7,0,0.0,118.0,0,0,0.0,0.0,0,0.0
3c860e7b-94a0-418b-b5ef-521638b8c8d6,1,actual_end_date,2,-2,1,0,0,2,1,0,6.0,1,1,0.39178356713426854,0.6482965931863728,0.491869918699187,0.491869918699187,2,0,2,2,2,2,0,1,0,0,0.0,160.0,0,0,0.0,0.0,0,0.0
3ec8f38c-4073-4ed7-92cc-784d8e2c7840,0,actual_end_date,4,-4,3,0,0,2,1,0,6.0,0,0,0.5090470446320868,1.039806996381182,0.6666666666666666,0.6666666666666666,2,0,2,2,2,11,0,1,24,0,0.0,137.0,0,0,0.0,0.0,0,0.0
fe0c17f7-a60d-40ee-b9cc-36016e4dd774,0,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.3776978417266187,0.9928057553956835,0.3392857142857143,0.3392857142857143,2,0,2,2,2,0,0,1,9,0,0.0,132.0,0,0,0.0,0.0,0,0.0
f26e2215-ffd5-4c2d-8a45-10cb5824ee15,1,open_task,4,-3,2,0,0,2,1,0,0.0,0,0,0.6470588235294118,3.4705882352941178,0.7402912621359223,0.6470588235294118,0,0,2,1,2,2,0,0,1,0,0.0,152.0,0,0,0.0,0.0,0,0.0
a8fd7bc4-a8ba-4a13-8d97-c30b94898187,1,actual_end_date,5,-5,4,0,1,4,2,0,0.0,0,0,0.38246131171702286,1.5490051584377302,0.42857142857142855,0.4144486692015209,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
20a4c342-692c-4975-8573-01f5bd6712f4,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.38291605301914583,1.5515463917525774,0.45454545454545453,0.45454545454545453,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
884b64cd-15de-4167-88fc-3d71e5e22a9d,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.38302583025830256,1.5461254612546125,0.37438423645320196,0.32673267326732675,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
69c24d12-a040-46f6-9c8d-8e2cf6b5d852,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3827433628318584,1.547197640117994,0.43989071038251365,0.3170731707317073,2,0,2,2,0,3,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
b65e141e-dbc2-4c97-88dc-11d637c197f7,1,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.4025821596244131,0.07276995305164319,0.3246753246753247,0.3246753246753247,2,0,2,2,0,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
3bb2c2ec-1fd1-49dc-ba42-729048f7707e,0,actual_end_date,0,-1,3,0,0,1,1,1,6.0,0,0,0.5604395604395604,0.39194139194139194,0.5588235294117647,0.603448275862069,2,0,2,2,2,4,0,1,0,0,0.0,165.0,0,0,0.0,0.0,0,0.0
c00b0cba-ca01-4762-a401-121dfc4d0272,0,status_based,4,2,4,0,1,2,1,1,0.0,0,0,0.46112600536193027,4.160857908847185,0.5550405561993047,0.4780856423173804,3,0,2,2,2,18,0,1,15,0,0.0,150.0,0,0,0.0,0.0,0,0.0
b11e764f-5590-4a7a-9d4d-52a596a0eed4,0,actual_end_date,4,-4,3,0,0,2,1,0,6.0,0,0,0.5084337349397591,1.044578313253012,0.5714285714285714,0.5714285714285714,2,0,2,2,2,12,0,1,24,0,0.0,137.0,0,0,0.0,0.0,0,0.0
9347e1f0-1ae9-4e25-9061-31379ce57a01,0,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.3926073926073926,0.6603396603396603,0.3893805309734513,0.3673469387755102,2,0,2,2,2,8,0,0,16,0,0.0,160.0,0,0,0.0,0.0,0,0.0
da030be7-8a09-47e0-b7f7-b4cdbafacd12,0,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.3923923923923924,0.6526526526526526,0.5506072874493927,0.417910447761194,2,0,2,2,2,8,0,0,16,0,0.0,160.0,0,0,0.0,0.0,0,0.0
dad8c669-ff74-4d61-9713-6e53e3001cce,1,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.392,0.656,0.325,0.32452830188679244,2,0,2,2,2,8,0,0,16,0,0.0,160.0,0,0,0.0,0.0,0,0.0
b3cf443d-18a1-4e1a-aa12-688927135905,1,open_task,4,-3,2,0,0,2,1,0,0.0,0,0,0.6666666666666666,3.388888888888889,0.7409200968523002,0.6666666666666666,0,0,2,0,2,2,0,0,3,0,0.0,152.0,0,0,0.0,0.0,0,0.0
eb217137-d5dd-41f6-a965-a69e831e4741,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3828067597354886,1.556208670095518,0.37254901960784315,0.3235294117647059,2,0,2,2,0,4,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
7cf708a6-3c80-43e8-920e-e20f5c2029a7,1,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.20512820512820512,4.461538461538462,0.29793510324483774,0.20512820512820512,2,0,2,2,2,2,0,1,30,0,0.0,132.0,0,0,0.0,0.0,0,0.0
e567d3b5-d4e8-4ddd-9dfe-de7f1cccb468,0,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3830882352941177,1.5551470588235294,0.43869209809264303,0.31451612903225806,2,0,2,2,0,4,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
95ee3cda-cba6-4437-9f2c-6f309729deb3,1,actual_end_date,4,-5,4,0,1,4,2,0,0.0,0,0,0.3826342899190581,1.5533480500367918,0.4306569343065693,0.4166666666666667,2,0,2,2,0,4,0,0,1,0,0.0,94.0,0,0,0.0,0.0,0,0.0
c8d137c9-c596-403a-867e-121b42dc38b1,1,actual_end_date,5,-1,0,0,0,1,1,1,6.0,0,0,0.40328253223915594,0.07620164126611957,0.32903225806451614,0.32903225806451614,2,0,2,2,2,0,0,1,0,0,0.0,182.0,0,0,0.0,0.0,0,0.0
403b15a7-8964-4688-ad2c-1245ab92ff54,0,actual_end_date,2,-3,3,0,0,1,1,0,6.0,0,0,0.5583941605839416,0.40145985401459855,0.5564853556485355,0.6,2,0,2,2,2,4,0,0,1,0,0.0,165.0,0,0,0.0,0.0,0,0.0
56ba50f3-bab1-4e6c-a215-2bf51510f831,0,actual_end_date,3,-1,1,0,0,3,1,1,6.0,0,0,0.37847533632286995,1.0017937219730941,0.4965986394557823,0.36046511627906974,2,0,2,2,2,1,0,1,9,0,0.0,132.0,0,0,0.0,0.0,0,0.0
490fec9f-bdd1-4998-8d8c-92b001ce14c5,0,actual_end_date,4,-2,1,0,0,2,1,0,6.0,0,0,0.39221556886227543,0.6636726546906188,0.4939271255060729,0.4939271255060729,2,0,2,2,2,11,0,0,16,0,0.0,160.0,0,0,0.0,0.0,0,0.0
